id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,,,,,,,,,,,,,,,,,,,,,,
71,The Last Mrs. Parrish: A Novel,Liv Constantine,4.4 out of 5 stars,12379,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0063111306,0063111306,"https://images-na.ssl-images-amazon.com/images/I/51WcJ-9vXvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063111306,,,,,,,,,,,,,,,,,,,,,,,
72,"The Viscount Who Loved Me: Bridgerton (Bridgertons, 2)",Julia Quinn,4.6 out of 5 stars,24901,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",006313862X,006313862X,"https://images-na.ssl-images-amazon.com/images/I/51DcgMYEeWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006313862X,,,,,,,,,,,,,,,,,,,,,,,
73,"Offer from a Gentleman, An: Bridgerton (Bridgertons, 3)",Julia Quinn,4.6 out of 5 stars,17372,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0063138646,0063138646,"https://images-na.ssl-images-amazon.com/images/I/51fXh9AYuEL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0063138646,,,,,,,,,,,,,,,,,,,,,,,
74,"Romancing Mister Bridgerton: Bridgerton (Bridgertons, 4)",Julia Quinn,4.6 out of 5 stars,21038,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0063141248,0063141248,"https://images-na.ssl-images-amazon.com/images/I/51JAI9LXHoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063141248,,,,,,,,,,,,,,,,,,,,,,,
75,"To Sir Phillip, With Love: Bridgerton (Bridgertons, 5)",Julia Quinn,4.6 out of 5 stars,15975,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0063141256,0063141256,"https://images-na.ssl-images-amazon.com/images/I/51qJJ-KyG-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063141256,,,,,,,,,,,,,,,,,,,,,,,
76,"When He Was Wicked: Bridgerton (Bridgertons, 6)",Julia Quinn,4.6 out of 5 stars,14459,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0063141280,0063141280,"https://images-na.ssl-images-amazon.com/images/I/51AfDNUuqBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063141280,,,,,,,,,,,,,,,,,,,,,,,
77,"It's in His Kiss: Bridgerton (Bridgertons, 7)",Julia Quinn,4.6 out of 5 stars,12470,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0063141299,0063141299,"https://images-na.ssl-images-amazon.com/images/I/51TV1a8TvpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063141299,,,,,,,,,,,,,,,,,,,,,,,
78,"On the Way to the Wedding: Bridgerton (Bridgertons, 8)",Julia Quinn,4.6 out of 5 stars,11480,"[""Books"",""Romance"",""Historical""]",0063141302,0063141302,"https://images-na.ssl-images-amazon.com/images/I/515Vu3mz+TL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0063141302,,,,,,,,,,,,,,,,,,,,,,,
79,"The Boy, the Mole, the Fox and the Horse Deluxe (Yellow) Edition",Charlie Mackesy,4.8 out of 5 stars,87406,"[""Books"",""Comics & Graphic Novels"",""Graphic Novels""]",0063142783,0063142783,"https://images-na.ssl-images-amazon.com/images/I/41LsNc3zJHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0063142783,,,,,,,,,,,,,,,,,,,,,,,
80,The Tattooist of Auschwitz: A Novel,Heather Morris,4.7 out of 5 stars,46174,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0062797158,0062797158,"https://images-na.ssl-images-amazon.com/images/I/41ZBK9+E0vL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062797158,,,,,,,,,,,,,,,,,,,,,,,
81,Unfu*k Yourself: Get Out of Your Head and into Your Life (Unfu*k Yourself series),Gary John Bishop,4.6 out of 5 stars,16512,"[""Books"",""Self-Help"",""Happiness""]",0062803832,0062803832,"https://images-na.ssl-images-amazon.com/images/I/41e7CLOxUIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062803832,,,,,,,,,,,,,,,,,,,,,,,
82,Magnolia Table,Joanna GainesMarah Stets,4.8 out of 5 stars,28122,"[""Books"",""Cookbooks, Food & Wine"",""Regional & International""]",006282015X,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/51iDWMHbdhL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006282015X,,,,,,,,,,,,,,,,,,,,,,,
83,"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",Joanna Gaines,4.9 out of 5 stars,22686,"[""Books"",""Cookbooks, Food & Wine"",""Regional & International""]",0062820184,0062820184,"https://images-na.ssl-images-amazon.com/images/I/41W+DpFKNbL._SX258_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062820184,,,,,,,,,,,,,,,,,,,,,,,
84,Charlotte's Web (Trophy Newbery),E. B. WhiteGarth Williams,4.8 out of 5 stars,17487,"[""Books"",""Literature & Fiction"",""Contemporary""]",0064400557,0064400557,"https://images-na.ssl-images-amazon.com/images/I/5175Z5YYS7L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0064400557,,,,,,,,,,,,,,,,,,,,,,,
85,"The Cellist: A Novel (Gabriel Allon, 21)",Daniel Silva,4.0 out of 5 stars,19584,"[""Books"",""Literature & Fiction"",""Action & Adventure""]",006283486X,006283486X,"https://images-na.ssl-images-amazon.com/images/I/41YoyZ0j1aL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006283486X,,,,,,,,,,,,,,,,,,,,,,,
86,The Secret Garden (HarperClassics),Frances Hodgson Burnett,4.7 out of 5 stars,10041,"[""Books"",""Children's Books"",""Literature & Fiction""]",006440188X,006440188X,"https://images-na.ssl-images-amazon.com/images/I/51U5LphhqXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006440188X,,,,,,,,,,,,,,,,,,,,,,,
87,I've Loved You Since Forever,Hoda KotbSuzie Mason,4.8 out of 5 stars,19794,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0062841742,0062841742,"https://images-na.ssl-images-amazon.com/images/I/51FnzgOR8cL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062841742,,,,,,,,,,,,,,,,,,,,,,,
88,I've Loved You Since Forever Board Book,Hoda KotbSuzie Mason,4.8 out of 5 stars,19794,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",0062841750,0062841750,"https://images-na.ssl-images-amazon.com/images/I/51vrHeXp-rL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062841750,,,,,,,,,,,,,,,,,,,,,,,
89,Pride and Prejudice,Jane Austen,4.6 out of 5 stars,24978,"[""Books"",""Literature & Fiction"",""Classics""]",0141439513,9.78014E+12,"https://images-na.ssl-images-amazon.com/images/I/41oMRzKdGNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141439513,,,,,,,,,,,,,,,,,,,,,,,
90,Wuthering Heights (Penguin Classics),Emily Brontë,4.6 out of 5 stars,13451,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0141439556,0141439556,"https://images-na.ssl-images-amazon.com/images/I/41dAOQBWAUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141439556,,,,,,,,,,,,,,,,,,,,,,,
91,The Picture of Dorian Gray,Oscar Wilde,4.5 out of 5 stars,10147,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]",0141439572,0141439572,"https://images-na.ssl-images-amazon.com/images/I/41Gl8oGuVDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141439572,,,,,,,,,,,,,,,,,,,,,,,
92,Where the Wild Things Are,Maurice Sendak,4.9 out of 5 stars,27536,"[""Books"",""Children's Books"",""Animals""]",0064431789,0064431789,"https://images-na.ssl-images-amazon.com/images/I/615VKkb9nNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0064431789,,,,,,,,,,,,,,,,,,,,,,,
93,"SuperLife: The 5 Simple Fixes That Will Make You Healthy, Fit, and Eternally Awesome",Darin Olien,4.7 out of 5 stars,10050,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss""]",0062297198,0062297198,"https://images-na.ssl-images-amazon.com/images/I/51lgtaS8b+L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062297198,,,,,,,,,,,,,,,,,,,,,,,
94,"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,4.5 out of 5 stars,15420,"[""Books"",""Business & Money"",""Business Culture""]",0091929113,9.78009E+12,"https://images-na.ssl-images-amazon.com/images/I/51+U4oyBDJL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0091929113,,,,,,,,,,,,,,,,,,,,,,,
95,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,4.5 out of 5 stars,27096,"[""Books"",""Biographies & Memoirs"",""Historical""]",0062300547,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/51gufUMfXZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062300547,,,,,,,,,,,,,,,,,,,,,,,
96,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,4.5 out of 5 stars,27096,"[""Books"",""History"",""Americas""]",0062300555,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/41Ob0TaHDwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062300555,,,,,,,,,,,,,,,,,,,,,,,
97,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,4.7 out of 5 stars,13319,"[""Books"",""Engineering & Transportation"",""Engineering""]",0062301233,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/51kWCi08LOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062301233,,,,,,,,,,,,,,,,,,,,,,,
98,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,4.7 out of 5 stars,13319,"[""Books"",""Engineering & Transportation"",""Engineering""]",006230125X,006230125X,"https://images-na.ssl-images-amazon.com/images/I/5112YFsXIJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006230125X,,,,,,,,,,,,,,,,,,,,,,,
99,The Art of Racing in the Rain,Garth Stein,4.7 out of 5 stars,14886,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0061537934,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/41d5u91EnxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0061537934,,,,,,,,,,,,,,,,,,,,,,,
100,The Art of Racing in the Rain: A Novel,Garth Stein,4.7 out of 5 stars,14886,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0061537969,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/41xQVphTvuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0061537969,,,,,,,,,,,,,,,,,,,,,,,
101,Why We Sleep,Matthew Walker,4.7 out of 5 stars,14807,"[""Books"",""Health, Fitness & Dieting"",""Psychology & Counseling""]",0141983760,9.78014E+12,"https://images-na.ssl-images-amazon.com/images/I/41yN1NYjE8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0141983760,,,,,,,,,,,,,,,,,,,,,,,
102,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,4.8 out of 5 stars,43801,"[""Books"",""Business & Money"",""Job Hunting & Careers""]",0141988517,0141988517,"https://images-na.ssl-images-amazon.com/images/I/41EATHVLJRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0141988517,,,,,,,,,,,,,,,,,,,,,,,
103,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,4.7 out of 5 stars,64522,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0062315005,0062315005,"https://images-na.ssl-images-amazon.com/images/I/51kcX5PpaZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062315005,,,,,,,,,,,,,,,,,,,,,,,
104,Sapiens: A Brief History of Humankind,Yuval Noah Harari,4.6 out of 5 stars,50059,"[""Books"",""History"",""World""]",0062316095,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/41+lolL22gL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062316095,,,,,,,,,,,,,,,,,,,,,,,
105,Sapiens: A Brief History of Humankind,by Yuval Harari (Author),4.6 out of 5 stars,50059,"[""Books"",""History"",""World""]",0062316117,9.78006E+12,"https://images-na.ssl-images-amazon.com/images/I/41lZKXt1+ML._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062316117,,,,,,,,,,,,,,,,,,,,,,,
106,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,4.7 out of 5 stars,12943,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]",0062319787,0062319787,"https://images-na.ssl-images-amazon.com/images/I/51mqAQYYSTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062319787,,,,,,,,,,,,,,,,,,,,,,,
107,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,4.7 out of 5 stars,12943,"[""Books"",""Biographies & Memoirs"",""Professionals & Academics""]",0062319795,0062319795,"https://images-na.ssl-images-amazon.com/images/I/51r+K-AOeOL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0062319795,,,,,,,,,,,,,,,,,,,,,,,
108,The Guest List: A Novel,Lucy Foley,4.2 out of 5 stars,54938,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]",0062868942,0062868942,"https://images-na.ssl-images-amazon.com/images/I/514elGDUfjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062868942,,,,,,,,,,,,,,,,,,,,,,,
109,The Tattooist of Auschwitz: A Novel,Heather Morris,4.7 out of 5 stars,46174,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",006287067X,006287067X,"https://images-na.ssl-images-amazon.com/images/I/41gDC9FSp1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006287067X,,,,,,,,,,,,,,,,,,,,,,,
110,Looking for Alaska,John Green,4.6 out of 5 stars,13463,"[""Books"",""Romance"",""Contemporary""]",0142402516,0142402516,"https://images-na.ssl-images-amazon.com/images/I/41bWeuNX4AL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142402516,,,,,,,,,,,,,,,,,,,,,,,
111,The Gruffalo,Julia Donaldson,4.9 out of 5 stars,20576,"[""Books"",""Children's Books"",""Animals""]",0142403873,0142403873,"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142403873,,,,,,,,,,,,,,,,,,,,,,,
112,The Outsiders,S. E. Hinton,4.8 out of 5 stars,25054,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",014240733X,014240733X,"https://images-na.ssl-images-amazon.com/images/I/41pfjBeMsQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/014240733X,,,,,,,,,,,,,,,,,,,,,,,
113,HarperLuxe The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,4.6 out of 5 stars,58209,"[""Books"",""Self-Help"",""Happiness""]",0062899147,0062899147,"https://images-na.ssl-images-amazon.com/images/I/51AffTW1D6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062899147,,,,,,,,,,,,,,,,,,,,,,,
114,The Duke and I: The (Bridgertons Book 1),Julia Quinn,4.6 out of 5 stars,32433,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",0062353594,0062353594,"https://images-na.ssl-images-amazon.com/images/I/51EmwLRVG8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0062353594,,,,,,,,,,,,,,,,,,,,,,,
115,"To Sir Phillip, With Love (Bridgertons Book 5)",Julia Quinn,4.6 out of 5 stars,15975,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",006235373X,006235373X,"https://images-na.ssl-images-amazon.com/images/I/51fpkt9miwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006235373X,,,,,,,,,,,,,,,,,,,,,,,
116,When He Was Wicked (Bridgertons Book 6),Julia Quinn,4.6 out of 5 stars,14459,"[""Books"",""Romance"",""Historical""]",0062353780,0062353780,"https://images-na.ssl-images-amazon.com/images/I/51oNnoUdvYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062353780,,,,,,,,,,,,,,,,,,,,,,,
117,"Divergent (Divergent Series, 1)",Veronica Roth,4.6 out of 5 stars,29549,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",0062387243,0062387243,"https://images-na.ssl-images-amazon.com/images/I/51YIcGCYtxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062387243,,,,,,,,,,,,,,,,,,,,,,,
118,The Fault in Our Stars,John Green,4.7 out of 5 stars,57358,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",014242417X,014242417X,"https://images-na.ssl-images-amazon.com/images/I/51ED6WxFy8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/014242417X,,,,,,,,,,,,,,,,,,,,,,,
119,A People's History of the United States,Howard Zinn,4.7 out of 5 stars,10298,"[""Books"",""History"",""Americas""]",0062397346,0062397346,"https://images-na.ssl-images-amazon.com/images/I/41JK-Af6EjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062397346,,,,,,,,,,,,,,,,,,,,,,,
120,Never Split the Difference: Negotiating As If Your Life Depended On It,Chris VossTahl Raz,4.8 out of 5 stars,21322,"[""Books"",""Business & Money"",""Management & Leadership""]",0062407805,0062407805,"https://images-na.ssl-images-amazon.com/images/I/51x2TUCaM4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062407805,,,,,,,,,,,,,,,,,,,,,,,
121,"To Kill a Mockingbird, 50th Anniversary Edition",Harper Lee,4.8 out of 5 stars,53270,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0062420704,0062420704,"https://images-na.ssl-images-amazon.com/images/I/51Dv42myl0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0062420704,,,,,,,,,,,,,,,,,,,,,,,
122,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",by Dr. Steven R Gundry MD (Author),4.4 out of 5 stars,12492,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss""]",006242713X,006242713X,"https://images-na.ssl-images-amazon.com/images/I/51vu57p4y7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/006242713X,,,,,,,,,,,,,,,,,,,,,,,
123,Room on the Broom,Julia Donaldson,4.9 out of 5 stars,29363,"[""Books"",""Children's Books"",""Science Fiction & Fantasy""]",0142501123,0142501123,"https://images-na.ssl-images-amazon.com/images/I/61717NOl-IL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0142501123,,,,,,,,,,,,,,,,,,,,,,,
124,A Gentleman in Moscow: A Novel,Amor Towles,4.6 out of 5 stars,37254,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",0143110438,0143110438,"https://images-na.ssl-images-amazon.com/images/I/51J3IGk3bPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143110438,,,,,,,,,,,,,,,,,,,,,,,
125,The Book of Longings: A Novel,Sue Monk Kidd,4.5 out of 5 stars,12828,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143111396,0143111396,"https://images-na.ssl-images-amazon.com/images/I/51-lWLVRbxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143111396,,,,,,,,,,,,,,,,,,,,,,,
126,Dune (Penguin Galaxy),Frank Herbert,4.7 out of 5 stars,43289,"[""Books"",""Literature & Fiction"",""United States""]",0143111582,9.78014E+12,"https://images-na.ssl-images-amazon.com/images/I/51CU7gd1yrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0143111582,,,,,,,,,,,,,,,,,,,,,,,
127,A Discovery of Witches (All Souls Series),Deborah Harkness,4.6 out of 5 stars,20152,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143119680,9.78014E+12,"https://images-na.ssl-images-amazon.com/images/I/51boSeNa2DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143119680,,,,,,,,,,,,,,,,,,,,,,,
128,The Invention of Wings,Sue Monk Kidd,4.7 out of 5 stars,17777,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143121707,0143121707,"https://images-na.ssl-images-amazon.com/images/I/41yzh9vopML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143121707,,,,,,,,,,,,,,,,,,,,,,,
129,"Shadow of Night (All Souls Trilogy, Bk 2) (All Souls Series)",Deborah Harkness,4.7 out of 5 stars,14153,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143123629,0143123629,"https://images-na.ssl-images-amazon.com/images/I/51zcioJsVqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143123629,,,,,,,,,,,,,,,,,,,,,,,
130,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.8 out of 5 stars,28517,"[""Books"",""History"",""Americas""]",0143125478,9.78014E+12,"https://images-na.ssl-images-amazon.com/images/I/41MZY+anwcL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0143125478,,,,,,,,,,,,,,,,,,,,,,,
131,The Book of Life: A Novel (All Souls Series),Deborah Harkness,4.7 out of 5 stars,16685,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143127527,0143127527,"https://images-na.ssl-images-amazon.com/images/I/51p9xS+QkTL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0143127527,,,,,,,,,,,,,,,,,,,,,,,
132,Everything I Never Told You,Celeste Ng,4.3 out of 5 stars,21486,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143127551,0143127551,"https://images-na.ssl-images-amazon.com/images/I/51CCfyY1sqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143127551,,,,,,,,,,,,,,,,,,,,,,,
133,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",by Bessel van der Kolk M.D. (Author),4.8 out of 5 stars,39631,"[""Books"",""Medical Books"",""Medicine""]",0143127748,0143127748,"https://images-na.ssl-images-amazon.com/images/I/41D3enj6JVS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143127748,,,,,,,,,,,,,,,,,,,,,,,
134,Ikigai: The Japanese Secret to a Long and Happy Life,Héctor GarcíaFrancesc Miralles,4.6 out of 5 stars,19968,"[""Books"",""Health, Fitness & Dieting"",""Aging""]",0143130722,0143130722,"https://images-na.ssl-images-amazon.com/images/I/41SG4SO4T9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143130722,,,,,,,,,,,,,,,,,,,,,,,
135,Wreck This Journal: Now in Color,Keri Smith,4.7 out of 5 stars,17424,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]",0143131664,0143131664,"https://images-na.ssl-images-amazon.com/images/I/51KCTNWR6rL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143131664,,,,,,,,,,,,,,,,,,,,,,,
136,The Salt Path: A Memoir,Raynor Winn,4.4 out of 5 stars,11306,"[""Books"",""Reference"",""Writing, Research & Publishing Guides""]",0143134116,0143134116,"https://images-na.ssl-images-amazon.com/images/I/61ENECwqxyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0143134116,,,,,,,,,,,,,,,,,,,,,,,
137,We Were the Lucky Ones: A Novel,Georgia Hunter,4.7 out of 5 stars,10610,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",0143134760,0143134760,"https://images-na.ssl-images-amazon.com/images/I/41vS4wMAOEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0143134760,,,,,,,,,,,,,,,,,,,,,,,
